"Reference Number","Alternate Vendor Code","Vendor Name","Joint Payee","Post Date","Blank","Program Description","Loan No","Note Amount","Funding Clearing Account","Impounds Payable","MIP","Prepaid Interest","Appraisal Fee","Appraisal Review Fee","Appraisal Review Fee - APR","Lender Inspection Fee","Refund/Credit Appraisal","Reinspection Fee","Buydown Fee","EEM Repair Holdback","HUD Repair Holdback","Rural Housing Funding Fee","Loan Origination Fee","Loan Discount Fee","Loan level Price Adjustments","Credit Report Fee","Redraw Fee","Document Fee Lender","Funding Fee Lender","Processing Fee","Processing Fee Credit","Underwriting Fee","Refund Lock In Deposit","Flood Certification Fee","Tax Related Service Fee","Wire Transfer Fee Lender","Engineer's Cert","VOE/VOD","Rate Lock Extension Fee","CalStrs Audit Fee","CalStrs Loan Setup","NHF Extension Fee","MCC Application Fee","Lender Credit","Oregon Housing Cash Advance","Interest Rate Lock Fee Credit","Platinum Down Pmt Asst","FHA 30 Days Interest","Tolerance Cure Fee","Refund Credit Rpt","Homeowners Assc Cert Fee","Subordination Fee","Extra 1","Extra 2","HUD Repair Holdback Admin Fee","Appraisal Waiver Fee","Loan Discount - Bonafide"
"0","","","","06/03/2015","","","3051510137","7020.00","7020.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/02/2015","","","3071510058","380250.00","370188.31","2553.60","0.00","1397.29","425.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3802.50","0.00","0.00","77.80","0.00","550.00","0.00","550.00","0.00","550.00","0.00","10.50","85.00","60.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/02/2015","","","3071510082","191468.00","182559.97","1406.58","3293.06","-19.67","400.00","0.00","0.00","0.00","0.00","100.00","0.00","0.00","0.00","0.00","1881.75","0.00","0.00","40.31","0.00","550.00","0.00","550.00","0.00","550.00","0.00","11.00","85.00","60.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","3211410002","162011.00","154886.63","707.88","2786.44","-53.26","450.00","0.00","0.00","0.00","25.00","0.00","0.00","0.00","0.00","0.00","1592.25","0.00","0.00","60.56","0.00","300.00","0.00","695.00","0.00","550.00","0.00","10.50","0.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/01/2015","","","3381510025","242000.00","239739.02","0.00","0.00","0.00","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","907.50","0.00","0.00","22.98","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1210.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/02/2015","","","3381510052","242500.00","243953.58","0.00","0.00","-28.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","31.08","0.00","895.00","0.00","585.00","0.00","600.00","0.00","11.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3547.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/02/2015","","","3381510078","140000.00","137245.56","1013.64","0.00","-16.78","0.00","0.00","0.00","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.08","0.00","895.00","0.00","585.00","0.00","520.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","175.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/01/2015","","","3381510086","307000.00","301050.80","1828.64","0.00","0.00","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1535.00","0.00","45.06","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","3471510066","401098.00","389649.32","2868.06","6898.50","1149.72","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","250.00","0.00","0.00","71.90","0.00","195.00","695.00","695.00","0.00","595.00","0.00","10.50","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2505.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","3471510076","354000.00","348660.52","3717.96","0.00","-116.38","475.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","250.00","0.00","0.00","47.90","0.00","195.00","695.00","695.00","0.00","595.00","0.00","10.50","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1300.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/01/2015","","","3481410028","152192.00","144695.18","662.13","2617.56","0.00","0.00","0.00","0.00","0.00","0.00","150.00","0.00","0.00","0.00","0.00","2243.63","0.00","0.00","3.00","0.00","395.00","0.00","695.00","0.00","585.00","0.00","10.50","85.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/01/2015","","","3481510108","5326.00","5326.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/01/2015","","","3481510109","4650.00","4400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","250.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","3491510064","235653.00","238068.66","1136.22","4053.00","-87.16","0.00","0.00","0.00","0.00","0.00","100.00","0.00","0.00","0.00","0.00","2316.00","0.00","0.00","29.28","0.00","320.00","0.00","495.00","0.00","950.00","0.00","10.00","0.00","45.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11783.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","3491510193","152192.00","151784.39","831.47","2617.56","506.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1869.69","0.00","0.00","37.28","0.00","475.00","0.00","675.00","0.00","950.00","0.00","10.00","0.00","45.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7610.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/02/2015","","","3571510016","117012.00","109201.78","3172.98","2012.50","-10.42","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1150.00","0.00","0.00","69.66","0.00","55.00","0.00","255.00","0.00","645.00","0.00","10.50","0.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/03/2015","","","3571510086","388000.00","381922.78","3096.78","0.00","-85.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1455.00","0.00","0.00","114.98","0.00","50.00","0.00","790.00","0.00","495.00","0.00","10.50","75.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/02/2015","","","3571510090","265000.00","259923.70","1052.34","0.00","-29.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2650.00","0.00","0.00","27.50","0.00","50.00","0.00","595.00","0.00","595.00","0.00","10.50","75.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","3631510015","270000.00","263513.03","2130.24","0.00","-88.77","400.00","0.00","0.00","0.00","0.00","125.00","0.00","0.00","0.00","0.00","2700.00","0.00","0.00","0.00","0.00","350.00","0.00","675.00","0.00","100.00","0.00","10.50","85.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","3681510031","669200.00","661075.87","5085.48","0.00","1980.10","465.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","41.55","0.00","0.00","175.00","990.00","0.00","890.00","0.00","10.00","85.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1673.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/03/2015","","","3711510028","398400.00","389414.88","3249.15","0.00","1222.49","390.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.98","0.00","200.00","0.00","700.00","0.00","700.00","0.00","10.50","0.00","0.00","0.00","0.00","2490.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","3791510030","194000.00","189106.95","1226.88","0.00","-63.78","0.00","0.00","0.00","0.00","15.00","0.00","0.00","0.00","0.00","0.00","1940.00","0.00","0.00","19.45","0.00","250.00","0.00","745.00","0.00","695.00","0.00","10.50","85.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","3791510160","272000.00","263156.20","1608.48","0.00","-86.63","415.00","300.00","0.00","0.00","0.00","75.00","0.00","0.00","0.00","0.00","2992.00","1360.00","0.00","19.45","0.00","250.00","245.00","875.00","0.00","695.00","0.00","10.50","85.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/03/2015","","","3791510205","625500.00","623446.08","0.00","0.00","-141.38","0.00","0.00","0.00","0.00","15.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","49.80","0.00","250.00","245.00","875.00","0.00","695.00","0.00","10.50","85.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/02/2015","","","3831510005","1133750.00","1118038.48","0.00","0.00","-120.36","0.00","0.00","0.00","0.00","25.00","0.00","0.00","0.00","0.00","0.00","0.00","14171.88","0.00","0.00","0.00","395.00","0.00","495.00","0.00","795.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/01/2015","","","3831510016","636446.00","628858.64","4084.80","10946.25","0.00","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","395.00","0.00","495.00","0.00","795.00","191466.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9578.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/03/2015","","","3841510004","195000.00","193378.52","2008.56","0.00","-44.08","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.00","0.00","125.00","850.00","900.00","0.00","125.00","0.00","11.00","85.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2860.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/01/2015","","","3861510045","192449.00","183604.73","931.02","3309.95","0.00","350.00","0.00","0.00","0.00","0.00","150.00","0.00","0.00","0.00","0.00","1891.40","0.00","0.00","21.90","0.00","315.00","995.00","395.00","0.00","445.00","0.00","10.00","0.00","30.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","3861510056","178200.00","173019.62","1381.91","0.00","675.57","0.00","0.00","0.00","0.00","0.00","150.00","0.00","0.00","0.00","0.00","1782.00","0.00","0.00","21.90","0.00","225.00","0.00","395.00","0.00","445.00","0.00","14.00","60.00","30.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","3881510010","632000.00","630190.38","0.00","0.00","-207.78","350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.90","0.00","155.00","0.00","495.00","0.00","845.00","0.00","10.50","85.00","55.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","3911510045","416976.00","409343.99","2035.08","8776.30","-141.37","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.50","0.00","125.00","100.00","395.00","0.00","995.00","0.00","10.50","0.00","80.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5209.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/02/2015","","","3921510148","204723.00","197717.92","1138.62","3521.04","-21.73","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","217.15","595.00","0.00","795.00","0.00","10.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","275.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/01/2015","","","3921510215","474000.00","468785.36","3020.64","0.00","0.00","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","235.00","595.00","0.00","795.00","0.00","10.00","84.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","4001510046","161731.00","152952.04","1127.18","2781.63","478.55","460.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1589.50","0.00","0.00","16.60","0.00","0.00","300.00","785.00","0.00","795.00","0.00","10.50","85.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","4001510047","5660.00","5660.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/04/2015","","","4001510048","5610.00","5450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","160.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/02/2015","","","4001510055","167300.00","160930.65","2342.40","0.00","-13.75","350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","836.50","1673.00","0.00","22.70","0.00","0.00","0.00","695.00","0.00","795.00","0.00","10.50","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","417.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/01/2015","","","4001510058","292500.00","281531.91","1842.24","3217.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2925.00","731.25","0.00","16.60","0.00","0.00","300.00","695.00","0.00","795.00","0.00","10.50","85.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/01/2015","","","4001510059","9750.00","9500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","250.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/03/2015","","","6571510018","324328.00","313855.94","2254.62","5578.13","-66.64","650.00","0.00","0.00","0.00","0.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","35.45","0.00","250.00","0.00","990.00","0.00","695.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/02/2015","","","6571510044","477000.00","467226.38","2873.46","8442.90","-60.44","415.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","72.20","0.00","250.00","0.00","990.00","0.00","695.00","0.00","10.50","85.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/02/2015","","","6701510008","147283.00","141426.78","442.98","2533.13","-16.64","0.00","0.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00","0.00","1447.50","0.00","0.00","49.25","0.00","500.00","0.00","400.00","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/01/2015","","","6701510012","138400.00","134653.46","976.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1384.00","0.00","0.00","51.50","0.00","500.00","0.00","400.00","0.00","435.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","06/02/2015","","","6701510021","193431.00","185520.52","827.64","3326.84","-18.55","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1901.05","0.00","0.00","38.50","0.00","500.00","0.00","400.00","0.00","435.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
