"Reference Number","Alternate Vendor Code","Vendor Name","Joint Payee","Post Date","Blank","Program Description","Loan No","Note Amount","Funding Clearing Account","Impounds Payable","MIP","Prepaid Interest","Appraisal Fee","Appraisal Review Fee","Appraisal Review Fee - APR","Lender Inspection Fee","Refund/Credit Appraisal","Reinspection Fee","Buydown Fee","EEM Repair Holdback","HUD Repair Holdback","Rural Housing Funding Fee","Loan Origination Fee","Loan Discount Fee","Loan level Price Adjustments","Credit Report Fee","Redraw Fee","Document Fee Lender","Funding Fee Lender","Processing Fee","Processing Fee Credit","Underwriting Fee","Refund Lock In Deposit","Flood Certification Fee","Tax Related Service Fee","Wire Transfer Fee Lender","Engineer's Cert","VOE/VOD","Rate Lock Extension Fee","CalStrs Audit Fee","CalStrs Loan Setup","NHF Extension Fee","MCC Application Fee","Lender Credit","Oregon Housing Cash Advance","Interest Rate Lock Fee Credit","Platinum Down Pmt Asst","FHA 30 Days Interest","Tolerance Cure Fee","Refund Credit Rpt","Homeowners Assc Cert Fee","Subordination Fee","Extra 1","Extra 2","HUD Repair Holdback Admin Fee","Appraisal Waiver Fee","Loan Discount - Bonafide"
"0","","","","02/27/2015","","","3021500006","252000.00","247207.73","1123.76","0.00","53.51","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2520.00","0.00","0.00","0.00","0.00","0.00","0.00","600.00","0.00","85.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/24/2015","","","3021500007","116437.00","112549.52","779.78","1437.50","55.83","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1164.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/06/2015","","","3021500008","110000.00","108244.40","850.81","0.00","-45.21","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/03/2015","","","3021500016","266000.00","259352.71","1388.56","0.00","830.33","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2660.00","0.00","0.00","18.40","0.00","300.00","0.00","600.00","0.00","300.00","0.00","10.00","85.00","55.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/06/2015","","","3021500017","211105.00","202363.83","769.50","3630.81","545.11","425.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2074.75","0.00","0.00","31.00","0.00","300.00","0.00","600.00","0.00","300.00","0.00","10.00","0.00","55.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/06/2015","","","3031500000","301500.00","298143.70","823.00","0.00","898.22","750.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.08","0.00","0.00","0.00","0.00","0.00","725.00","0.00","10.00","81.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/26/2015","","","3031500001","333000.00","331196.37","361.49","0.00","104.06","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.08","0.00","0.00","0.00","0.00","0.00","725.00","0.00","10.00","81.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/02/2015","","","3061400622","191468.00","187242.48","772.79","3293.06","-20.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","120.00","0.00","10.00","0.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/13/2015","","","3061500008","225834.00","220269.72","1196.54","3884.13","383.61","15.00","0.00","0.00","85.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/20/2015","","","3061500010","235000.00","231113.27","1079.95","0.00","231.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","225.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/11/2015","","","3121500001","348900.00","345270.82","1520.49","0.00","719.61","350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.08","0.00","390.00","0.00","345.00","0.00","225.00","0.00","10.00","0.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/02/2015","","","3121500002","176900.00","173044.41","531.29","0.00","-18.78","395.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1769.00","0.00","0.00","19.08","0.00","390.00","0.00","495.00","0.00","225.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/09/2015","","","3121500004","222995.00","218731.46","1412.95","0.00","509.38","325.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","836.23","0.00","0.00","19.98","0.00","390.00","0.00","495.00","0.00","225.00","0.00","0.00","0.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/12/2015","","","3241500003","333841.00","327174.52","1487.30","5741.75","583.08","445.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","390.00","0.00","495.00","0.00","225.00","0.00","10.00","0.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2760.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/17/2015","","","3241500005","453000.00","454068.06","1909.28","0.00","614.34","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.00","0.00","350.00","75.00","475.00","0.00","650.00","0.00","14.00","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5650.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/06/2015","","","3241500006","417000.00","416506.08","1504.91","0.00","-217.19","0.00","0.00","0.00","0.00","-25.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.70","0.00","350.00","75.00","450.00","0.00","650.00","0.00","10.50","75.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/19/2015","","","3381400279","360000.00","354776.36","1335.66","0.00","462.50","375.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","59.98","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","900.00"
"0","","","","02/26/2015","","","3381400300","327750.00","325927.26","1220.47","0.00","122.91","425.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","43.86","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2080.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/02/2015","","","3381400332","417000.00","413918.78","1082.13","0.00","-48.55","425.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","117.14","0.00","895.00","0.00","0.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/04/2015","","","3381400346","498500.00","494202.04","300.01","0.00","-133.16","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4915.65","0.00","0.00","39.96","0.00","0.00","0.00","0.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1835.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/06/2015","","","3381400348","211105.00","204996.55","551.92","3630.81","-112.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","41.28","0.00","801.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/11/2015","","","3381400351","58913.00","55929.03","330.24","1013.25","123.47","0.00","0.00","0.00","0.00","-100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","50.28","0.00","895.00","0.00","205.98","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-144.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/04/2015","","","3381400354","244795.00","238204.32","601.74","4895.90","-72.94","0.00","0.00","0.00","0.00","-50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","45.48","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-920.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/02/2015","","","3381500000","500000.00","488414.93","2505.62","0.00","-59.03","0.00","150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6875.00","0.00","0.00","22.98","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/18/2015","","","3381500001","240000.00","237148.07","0.00","0.00","280.27","425.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","56.16","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/06/2015","","","3381500002","348471.00","340240.45","1257.28","5993.37","878.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","71.56","0.00","895.00","0.00","835.00","0.00","600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/18/2015","","","3381500006","353000.00","348482.89","1606.96","0.00","398.94","0.00","0.00","0.00","0.00","-50.00","0.00","0.00","0.00","0.00","0.00","441.25","0.00","0.00","39.96","0.00","895.00","0.00","585.00","0.00","600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/11/2015","","","3381500007","176739.00","170140.84","694.50","3039.75","326.85","350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","96.56","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/06/2015","","","3381500009","10647.00","10647.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/26/2015","","","3381500014","535612.00","524152.06","2153.88","6612.50","198.10","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","54.96","0.00","895.00","0.00","585.00","0.00","500.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/27/2015","","","3381500015","165938.00","161065.82","656.15","2853.99","39.78","0.00","0.00","0.00","0.00","-50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","111.76","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-830.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/24/2015","","","3381500018","496634.00","493436.07","1728.85","4407.57","246.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3230.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/17/2015","","","3381500020","520590.00","517373.01","1371.58","2590.00","620.43","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.98","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3925.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/24/2015","","","3381500021","353611.00","350217.69","1123.40","3599.32","175.59","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","60.00","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4105.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/26/2015","","","3381500022","602472.00","598403.27","1640.64","3779.60","179.50","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","57.18","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4128.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/26/2015","","","3381500023","320957.00","318381.78","1206.46","2956.63","95.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.08","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3793.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/18/2015","","","3381500025","208000.00","204612.55","543.75","0.00","254.22","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","48.98","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/27/2015","","","3381500027","324164.00","325253.42","1067.57","2763.54","62.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","55.08","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7128.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/26/2015","","","3381500029","320230.00","308872.98","442.37","10230.00","101.99","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","42.16","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/24/2015","","","3381500032","381986.00","380104.36","939.03","2618.13","209.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.08","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3994.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/23/2015","","","3381500038","336787.00","326977.95","1071.87","5792.41","214.53","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","189.74","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/17/2015","","","3381500039","263891.00","267398.88","579.86","1711.72","336.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","27.08","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-8253.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/25/2015","","","3381500040","417000.00","413751.70","1865.18","0.00","179.54","425.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25.98","0.00","0.00","0.00","0.00","0.00","895.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-152.90","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/18/2015","","","3381500041","370494.00","367402.15","1306.62","2906.82","404.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","38.16","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3655.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/24/2015","","","3381500042","480768.00","470261.99","1876.35","8268.75","288.13","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","32.28","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/27/2015","","","3381500043","287296.00","286447.33","1022.34","2350.67","61.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","38.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2634.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/04/2015","","","3381500044","599000.00","596573.31","2108.37","0.00","-166.16","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.98","0.00","0.00","0.00","1.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/26/2015","","","3381500048","539485.00","536687.73","1908.28","3331.42","177.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.98","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4730.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/05/2015","","","3381500050","164000.00","162653.28","909.20","0.00","-66.06","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","43.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/27/2015","","","3381500057","413004.00","413805.44","1461.45","3801.77","84.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.98","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-8260.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/25/2015","","","3381500058","233500.00","230224.77","615.79","0.00","95.96","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.98","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/03/2015","","","3381500062","169000.00","166100.84","911.79","0.00","-35.21","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.08","0.00","895.00","0.00","585.00","0.00","60.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/09/2015","","","3381500064","417175.00","404638.30","1689.63","7175.00","1018.65","450.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","112.92","0.00","895.00","0.00","585.00","0.00","600.00","0.00","10.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/11/2015","","","3491400217","76600.00","74550.83","510.41","0.00","162.78","375.00","0.00","0.00","95.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","45.98","0.00","0.00","0.00","0.00","0.00","850.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/13/2015","","","3491400225","148837.00","145011.77","935.03","1837.50","260.97","50.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","88.36","0.00","103.37","0.00","495.00","0.00","0.00","0.00","10.00","0.00","45.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/05/2015","","","3491400238","154800.00","156970.15","593.29","0.00","-68.80","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","40.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3144.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","03/02/2015","","","3491400242","138446.00","135453.62","516.03","2381.14","-15.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/20/2015","","","3491400243","181599.00","181387.47","580.28","3123.33","201.50","400.00","0.00","0.00","125.00","0.00","0.00","0.00","0.00","0.00","0.00","2677.14","0.00","0.00","29.28","0.00","475.00","0.00","675.00","0.00","950.00","0.00","10.00","0.00","45.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9080.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
"0","","","","02/20/2015","","","3491400244","98353.00","93544.45","648.92","1691.59","97.01","0.00","0.00","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","361.75","0.00","0.00","89.28","0.00","320.00","0.00","495.00","0.00","950.00","0.00","10.00","0.00","45.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","100.00","100.00","0.00","0.00","0.00"
